Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-09-17 00:00:00+07:00,14598.0927734375,14598.0927734375,14598.0927734375,14598.0927734375,86304,0.0,0.0
2008-09-18 00:00:00+07:00,13632.9287109375,13632.9287109375,13632.9287109375,13632.9287109375,68277,0.0,0.0
2008-09-19 00:00:00+07:00,12728.088337474452,14537.76953125,12728.088337474452,14537.76953125,2156419,0.0,0.0
2008-09-22 00:00:00+07:00,15140.9970703125,15140.9970703125,15140.9970703125,15140.9970703125,441268,0.0,0.0
2008-09-23 00:00:00+07:00,16166.482709713187,16166.482709713187,14115.510265211044,15804.5458984375,2533559,0.0,0.0
2008-09-24 00:00:00+07:00,15744.222261302752,16287.12744941432,15140.996154107635,16226.8037109375,964220,0.0,0.0
2008-09-25 00:00:00+07:00,15864.868759962537,16890.353515625,15563.254767299088,16890.353515625,1632189,0.0,0.0
2008-09-26 00:00:00+07:00,17614.22545241551,17614.22545241551,16528.41694399833,17191.966796875,1140187,0.0,0.0
2008-09-29 00:00:00+07:00,17493.58154340007,17493.58154340007,16106.158113579373,16226.8037109375,1336414,0.0,0.0
2008-09-30 00:00:00+07:00,15321.9638671875,15321.9638671875,15321.9638671875,15321.9638671875,32061,0.0,0.0
2008-10-01 00:00:00+07:00,15804.545877975326,16166.482688782415,14417.124255941575,15261.6416015625,845049,0.0,0.0
2008-10-02 00:00:00+07:00,14718.736722807053,15864.868970327918,14718.736722807053,15442.609375,724919,0.0,0.0
2008-10-03 00:00:00+07:00,14779.059698797486,15321.963959482227,14779.059698797486,15201.318359375,514813,0.0,0.0
2008-10-06 00:00:00+07:00,15382.286484210874,15382.286484210874,14115.509585354377,14356.80078125,738481,0.0,0.0
2008-10-07 00:00:00+07:00,13451.961377568603,13572.606042008585,13451.961377568603,13512.2841796875,1608420,0.0,0.0
2008-10-08 00:00:00+07:00,12547.119962153982,13451.961030815393,12547.119962153982,13331.3154296875,896896,0.0,0.0
2008-10-09 00:00:00+07:00,12969.379181142422,13994.864880695306,12667.765187275243,13813.896484375,831967,0.0,0.0
2008-10-10 00:00:00+07:00,13270.992693780636,13512.283897212008,12667.765625,12667.765625,1089456,0.0,0.0
2008-10-13 00:00:00+07:00,12788.411494058555,13632.92884412748,12667.765889820763,13512.2841796875,461049,0.0,0.0
2008-10-14 00:00:00+07:00,14055.1884765625,14055.1884765625,14055.1884765625,14055.1884765625,4304,0.0,0.0
2008-10-15 00:00:00+07:00,14899.70498834493,15020.3505859375,14055.187684792472,15020.3505859375,1258562,0.0,0.0
2008-10-16 00:00:00+07:00,14477.446696960575,14477.446696960575,13632.928432587481,13994.865234375,593623,0.0,0.0
