Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-10-29 00:00:00+07:00,38382.00227378118,36462.90234375,36462.90234375,36462.90234375,20981424,0.0,0.0
2007-10-30 00:00:00+07:00,36462.902236224254,35567.3203125,35567.3203125,35567.3203125,7560763,0.0,0.0
2007-10-31 00:00:00+07:00,34927.62328684748,33904.1015625,33904.1015625,33904.1015625,9581872,0.0,0.0
2007-11-01 00:00:00+07:00,34927.6215620952,35567.3203125,35567.3203125,35567.3203125,6522313,0.0,0.0
2007-11-02 00:00:00+07:00,34799.681938044305,34671.7421875,34671.7421875,34671.7421875,3970476,0.0,0.0
2007-11-05 00:00:00+07:00,34287.922231489545,34032.0390625,34032.0390625,34032.0390625,3746236,0.0,0.0
2007-11-06 00:00:00+07:00,33648.21933591028,33392.33984375,33392.33984375,33392.33984375,5628804,0.0,0.0
2007-11-07 00:00:00+07:00,33776.16180610128,33904.1015625,33904.1015625,33904.1015625,4821875,0.0,0.0
2007-11-08 00:00:00+07:00,33904.09882807056,33392.33984375,33392.33984375,33392.33984375,3073292,0.0,0.0
2007-11-09 00:00:00+07:00,33136.465469178256,32880.5859375,32880.5859375,32880.5859375,3598580,0.0,0.0
2007-11-12 00:00:00+07:00,32880.58362034563,32112.94140625,32112.94140625,32112.94140625,3373237,0.0,0.0
2007-11-13 00:00:00+07:00,31729.119716436962,30577.66015625,30577.66015625,30577.66015625,5812181,0.0,0.0
2007-11-14 00:00:00+07:00,31985.0,31985.0,31985.0,31985.0,2819506,0.0,0.0
2007-11-15 00:00:00+07:00,33520.27958983014,33392.33984375,33392.33984375,33392.33984375,8947294,0.0,0.0
2007-11-16 00:00:00+07:00,33264.3984375,33264.3984375,33264.3984375,33264.3984375,5393318,0.0,0.0
2007-11-19 00:00:00+07:00,33264.3984375,33264.3984375,33264.3984375,33264.3984375,3571018,0.0,0.0
2007-11-20 00:00:00+07:00,32880.58232992691,32752.642578125,32752.642578125,32752.642578125,3104456,0.0,0.0
2007-11-21 00:00:00+07:00,31729.119914780586,32240.87890625,32240.87890625,32240.87890625,5229123,0.0,0.0
2007-11-22 00:00:00+07:00,32752.643180182382,32496.763671875,32496.763671875,32496.763671875,3955337,0.0,0.0
2007-11-23 00:00:00+07:00,32496.764349876677,32112.94140625,32112.94140625,32112.94140625,3766669,0.0,0.0
2007-11-26 00:00:00+07:00,32496.760563584594,33008.51953125,33008.51953125,33008.51953125,2989729,0.0,0.0
2007-11-27 00:00:00+07:00,33264.3990150827,33008.51953125,33008.51953125,33008.51953125,3770640,0.0,0.0
2007-11-28 00:00:00+07:00,33008.52118915766,33136.4609375,33136.4609375,33136.4609375,3009717,0.0,0.0
2007-11-29 00:00:00+07:00,33264.40523501739,32880.5859375,32880.5859375,32880.5859375,3191919,0.0,0.0
2007-11-30 00:00:00+07:00,33008.520605509584,33392.33984375,33392.33984375,33392.33984375,3205077,0.0,0.0
2007-12-03 00:00:00+07:00,33776.16084431441,34415.86328125,34415.86328125,34415.86328125,3638122,0.0,0.0
2007-12-04 00:00:00+07:00,34799.68420525928,34543.8046875,34543.8046875,34543.8046875,5038546,0.0,0.0
2007-12-05 00:00:00+07:00,34159.982483573505,34032.0390625,34032.0390625,34032.0390625,4606599,0.0,0.0
2007-12-06 00:00:00+07:00,33904.09931458396,34032.0390625,34032.0390625,34032.0390625,1804357,0.0,0.0
2007-12-07 00:00:00+07:00,34032.03870867086,34287.921875,34287.921875,34287.921875,2374994,0.0,0.0
2007-12-10 00:00:00+07:00,34032.03798155704,33648.21875,33648.21875,33648.21875,2722565,0.0,0.0
2007-12-11 00:00:00+07:00,33392.340434184676,33136.4609375,33136.4609375,33136.4609375,2610847,0.0,0.0
2007-12-12 00:00:00+07:00,32752.639478720466,33264.3984375,33264.3984375,33264.3984375,2528382,0.0,0.0
2007-12-13 00:00:00+07:00,33136.461833530724,32752.642578125,32752.642578125,32752.642578125,2318251,0.0,0.0
2007-12-14 00:00:00+07:00,32880.581440815324,33136.4609375,33136.4609375,33136.4609375,2366541,0.0,0.0
2007-12-17 00:00:00+07:00,33136.462750811144,32368.82421875,32368.82421875,32368.82421875,3689130,0.0,0.0
2007-12-18 00:00:00+07:00,31985.00127956174,32368.82421875,32368.82421875,32368.82421875,3691187,0.0,0.0
2007-12-19 00:00:00+07:00,32496.763074521183,32752.642578125,32752.642578125,32752.642578125,4577789,0.0,0.0
2007-12-20 00:00:00+07:00,32880.58131874423,32240.87890625,32240.87890625,32240.87890625,3997453,0.0,0.0
2007-12-21 00:00:00+07:00,31985.00127956174,32368.82421875,32368.82421875,32368.82421875,6301531,0.0,0.0
2007-12-24 00:00:00+07:00,32624.701171875,32624.701171875,32624.701171875,32624.701171875,2642574,0.0,0.0
2007-12-25 00:00:00+07:00,32432.78884178554,31665.150390625,31665.150390625,31665.150390625,1272824,0.0,0.0
2007-12-26 00:00:00+07:00,31473.24000865042,32048.970703125,32048.970703125,32048.970703125,1923376,0.0,0.0
2007-12-27 00:00:00+07:00,31665.151464527753,32048.970703125,32048.970703125,32048.970703125,1979678,0.0,0.0
2007-12-28 00:00:00+07:00,32048.971121027706,32240.87890625,32240.87890625,32240.87890625,2020149,0.0,0.0
2008-01-02 00:00:00+07:00,32240.87890625,32240.87890625,32240.87890625,32240.87890625,1965026,0.0,0.0
2008-01-03 00:00:00+07:00,31857.05859375,31857.05859375,31857.05859375,31857.05859375,1470926,0.0,0.0
2008-01-04 00:00:00+07:00,31857.058166836483,31665.150390625,31665.150390625,31665.150390625,1974287,0.0,0.0
2008-01-07 00:00:00+07:00,31281.33045541373,30705.6015625,30705.6015625,30705.6015625,2378768,0.0,0.0
2008-01-08 00:00:00+07:00,30897.509765625,30897.509765625,30897.509765625,30897.509765625,2338639,0.0,0.0
2008-01-09 00:00:00+07:00,30513.690874322157,30321.78125,30321.78125,30321.78125,2183214,0.0,0.0
2008-01-10 00:00:00+07:00,30129.8722434901,29170.322265625,29170.322265625,29170.322265625,3488973,0.0,0.0
2008-01-11 00:00:00+07:00,29362.23046875,29362.23046875,29362.23046875,29362.23046875,3026330,0.0,0.0
2008-01-14 00:00:00+07:00,28786.50089341801,28402.681640625,28402.681640625,28402.681640625,4001987,0.0,0.0
2008-01-15 00:00:00+07:00,28018.860514166205,27059.310546875,27059.310546875,27059.310546875,3980377,0.0,0.0
2008-01-16 00:00:00+07:00,28402.681640625,28402.681640625,28402.681640625,28402.681640625,2276607,0.0,0.0
2008-01-17 00:00:00+07:00,28786.50169157397,28018.861328125,28018.861328125,28018.861328125,3207724,0.0,0.0
2008-01-18 00:00:00+07:00,27635.041298460197,28402.681640625,28402.681640625,28402.681640625,1626544,0.0,0.0
2008-01-21 00:00:00+07:00,28018.860799975075,27826.951171875,27826.951171875,27826.951171875,1341717,0.0,0.0
2008-01-22 00:00:00+07:00,26867.401820066283,26675.4921875,26675.4921875,26675.4921875,3482506,0.0,0.0
2008-01-23 00:00:00+07:00,25715.94087275034,25524.03125,25524.03125,25524.03125,4204202,0.0,0.0
2008-01-24 00:00:00+07:00,26483.58120033044,25524.03125,25524.03125,25524.03125,2981054,0.0,0.0
2008-01-25 00:00:00+07:00,25524.032301191957,25907.8515625,25907.8515625,25907.8515625,1845077,0.0,0.0
2008-01-28 00:00:00+07:00,25907.8515625,25907.8515625,25907.8515625,25907.8515625,1350976,0.0,0.0
2008-01-29 00:00:00+07:00,25907.85130835675,26483.58203125,26483.58203125,26483.58203125,2528164,0.0,0.0
2008-01-30 00:00:00+07:00,27251.221766760245,27635.041015625,27635.041015625,27635.041015625,3402146,0.0,0.0
2008-01-31 00:00:00+07:00,26675.49129459003,27059.310546875,27059.310546875,27059.310546875,2712448,0.0,0.0
2008-02-01 00:00:00+07:00,27251.22123866162,27443.130859375,27443.130859375,27443.130859375,3483192,0.0,0.0
2008-02-12 00:00:00+07:00,27251.221715385425,26291.669921875,26291.669921875,26291.669921875,1727482,0.0,0.0
2008-02-13 00:00:00+07:00,26291.66974100136,25524.03125,25524.03125,25524.03125,1831896,0.0,0.0
2008-02-14 00:00:00+07:00,25524.03125,25524.03125,25524.03125,25524.03125,2795205,0.0,0.0
2008-02-15 00:00:00+07:00,25140.212373965343,24948.302734375,24948.302734375,24948.302734375,2488818,0.0,0.0
2008-02-18 00:00:00+07:00,23796.841796875,23796.841796875,23796.841796875,23796.841796875,3565655,0.0,0.0
2008-02-19 00:00:00+07:00,22645.3828125,22645.3828125,22645.3828125,22645.3828125,5979756,0.0,0.0
2008-02-20 00:00:00+07:00,22645.381885654824,21685.830078125,21685.830078125,21685.830078125,3858520,0.0,0.0
2008-02-21 00:00:00+07:00,20726.28125,20726.28125,20726.28125,20726.28125,720318,0.0,0.0
2008-02-22 00:00:00+07:00,19766.728515625,19766.728515625,19766.728515625,19766.728515625,1722924,0.0,0.0
2008-02-25 00:00:00+07:00,20150.551828534757,20534.37109375,20534.37109375,20534.37109375,7799853,0.0,0.0
