Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-22 00:00:00+07:00,7717.3125,7717.3125,7717.3125,7717.3125,79149,0.0,0.0
2008-01-23 00:00:00+07:00,7417.610764239192,7342.685546875,7342.685546875,7342.685546875,55483,0.0,0.0
2008-01-24 00:00:00+07:00,7642.38624541434,6983.04345703125,6983.04345703125,6983.04345703125,352564,0.0,0.0
2008-01-25 00:00:00+07:00,7192.83447265625,7192.83447265625,7192.83447265625,7192.83447265625,231919,0.0,0.0
2008-01-28 00:00:00+07:00,6908.1180414954815,6833.1923828125,6833.1923828125,6833.1923828125,307240,0.0,0.0
2008-01-29 00:00:00+07:00,6833.192891724597,7162.86474609375,7162.86474609375,7162.86474609375,19346,0.0,0.0
2008-01-30 00:00:00+07:00,7342.685216544297,7492.53564453125,7492.53564453125,7492.53564453125,865752,0.0,0.0
2008-01-31 00:00:00+07:00,7492.53569746348,7117.9091796875,7117.9091796875,7117.9091796875,575786,0.0,0.0
2008-02-01 00:00:00+07:00,7402.625720766353,7342.685546875,7342.685546875,7342.685546875,582480,0.0,0.0
2008-02-12 00:00:00+07:00,7057.969143372128,7477.55126953125,7477.55126953125,7477.55126953125,535632,0.0,0.0
2008-02-13 00:00:00+07:00,7477.550938130545,7342.685546875,7342.685546875,7342.685546875,23726,0.0,0.0
2008-02-14 00:00:00+07:00,7492.536362590445,7267.76025390625,7267.76025390625,7267.76025390625,78360,0.0,0.0
2008-02-15 00:00:00+07:00,7342.685546875,7342.685546875,7342.685546875,7342.685546875,187934,0.0,0.0
2008-02-18 00:00:00+07:00,7267.759483288143,7042.9833984375,7042.9833984375,7042.9833984375,206304,0.0,0.0
2008-02-19 00:00:00+07:00,6923.103057270215,7042.9833984375,7042.9833984375,7042.9833984375,13077,0.0,0.0
2008-02-20 00:00:00+07:00,7117.909705453633,6743.28271484375,6743.28271484375,6743.28271484375,128796,0.0,0.0
2008-02-21 00:00:00+07:00,6413.61083984375,6413.61083984375,6413.61083984375,6413.61083984375,475159,0.0,0.0
2008-02-22 00:00:00+07:00,6143.87939453125,6143.87939453125,6143.87939453125,6143.87939453125,495662,0.0,0.0
2008-02-25 00:00:00+07:00,6443.5810546875,6443.5810546875,6443.5810546875,6443.5810546875,30052,0.0,0.0
2008-02-26 00:00:00+07:00,6593.43158878105,6143.87939453125,6143.87939453125,6143.87939453125,149421,0.0,0.0
2008-02-27 00:00:00+07:00,6143.87939453125,6143.87939453125,6143.87939453125,6143.87939453125,18799,0.0,0.0
2008-02-28 00:00:00+07:00,6143.87939453125,6143.87939453125,6143.87939453125,6143.87939453125,3650,0.0,0.0
2008-02-29 00:00:00+07:00,5919.103173566722,6113.9091796875,6113.9091796875,6113.9091796875,74709,0.0,0.0
2008-03-03 00:00:00+07:00,6068.954192507908,5814.2080078125,5814.2080078125,5814.2080078125,180144,0.0,0.0
2008-03-04 00:00:00+07:00,5529.49169921875,5529.49169921875,5529.49169921875,5529.49169921875,379699,0.0,0.0
2008-03-05 00:00:00+07:00,5259.76025390625,5259.76025390625,5259.76025390625,5259.76025390625,53416,0.0,0.0
2008-03-06 00:00:00+07:00,5259.760644621042,5514.5068359375,5514.5068359375,5514.5068359375,127274,0.0,0.0
2008-03-07 00:00:00+07:00,5469.551441220496,5784.23779296875,5784.23779296875,5784.23779296875,217377,0.0,0.0
2008-03-10 00:00:00+07:00,6068.954024023524,5994.02880859375,5994.02880859375,5994.02880859375,490488,0.0,0.0
2008-03-11 00:00:00+07:00,5994.028905316738,5694.3271484375,5694.3271484375,5694.3271484375,25245,0.0,0.0
2008-03-12 00:00:00+07:00,5694.327106117211,5409.61083984375,5409.61083984375,5409.61083984375,209104,0.0,0.0
2008-03-13 00:00:00+07:00,5544.476960919916,5139.8798828125,5139.8798828125,5139.8798828125,163476,0.0,0.0
2008-03-14 00:00:00+07:00,5244.77587890625,5244.77587890625,5244.77587890625,5244.77587890625,106286,0.0,0.0
2008-03-17 00:00:00+07:00,5244.77587890625,5244.77587890625,5244.77587890625,5244.77587890625,40334,0.0,0.0
2008-03-18 00:00:00+07:00,4990.02880859375,4990.02880859375,4990.02880859375,4990.02880859375,155320,0.0,0.0
2008-03-19 00:00:00+07:00,4765.252959404036,5214.80517578125,5214.80517578125,5214.80517578125,261367,0.0,0.0
2008-03-20 00:00:00+07:00,4960.05859375,4960.05859375,4960.05859375,4960.05859375,5594,0.0,0.0
2008-03-21 00:00:00+07:00,4795.2230220946885,4720.29736328125,4720.29736328125,4720.29736328125,140539,0.0,0.0
2008-03-24 00:00:00+07:00,4495.521484375,4495.521484375,4495.521484375,4495.521484375,69597,0.0,0.0
2008-03-25 00:00:00+07:00,4270.74560546875,4270.74560546875,4270.74560546875,4270.74560546875,565202,0.0,0.0
2008-03-26 00:00:00+07:00,4060.954498112752,4480.53662109375,4480.53662109375,4480.53662109375,153254,0.0,0.0
2008-03-27 00:00:00+07:00,4510.50634765625,4510.50634765625,4510.50634765625,4510.50634765625,1274,0.0,0.0
2008-03-28 00:00:00+07:00,4555.4619140625,4555.4619140625,4555.4619140625,4555.4619140625,3040,0.0,0.0
2008-03-31 00:00:00+07:00,4600.4169921875,4600.4169921875,4600.4169921875,4600.4169921875,180,0.0,0.0
2008-04-01 00:00:00+07:00,4645.37255859375,4645.37255859375,4645.37255859375,4645.37255859375,117,0.0,0.0
2008-04-02 00:00:00+07:00,4690.32763671875,4690.32763671875,4690.32763671875,4690.32763671875,607,0.0,0.0
2008-04-03 00:00:00+07:00,4735.28271484375,4735.28271484375,4735.28271484375,4735.28271484375,5474,0.0,0.0
2008-04-04 00:00:00+07:00,4780.23828125,4780.23828125,4780.23828125,4780.23828125,5899,0.0,0.0
2008-04-07 00:00:00+07:00,4870.14794921875,4870.14794921875,4870.14794921875,4870.14794921875,17215,0.0,0.0
2008-04-08 00:00:00+07:00,4870.148335526166,4960.05859375,4960.05859375,4960.05859375,15998,0.0,0.0
2008-04-09 00:00:00+07:00,5049.96923828125,5049.96923828125,5049.96923828125,5049.96923828125,8028,0.0,0.0
2008-04-10 00:00:00+07:00,5049.969297135826,4960.05859375,4960.05859375,4960.05859375,670456,0.0,0.0
2008-04-11 00:00:00+07:00,4870.14794921875,4870.14794921875,4870.14794921875,4870.14794921875,189028,0.0,0.0
2008-04-16 00:00:00+07:00,4780.23828125,4780.23828125,4780.23828125,4780.23828125,6264,0.0,0.0
2008-04-17 00:00:00+07:00,4690.32763671875,4690.32763671875,4690.32763671875,4690.32763671875,354513,0.0,0.0
2008-04-18 00:00:00+07:00,4780.23828125,4780.23828125,4780.23828125,4780.23828125,570249,0.0,0.0
2008-04-21 00:00:00+07:00,4780.238345142335,4690.32763671875,4690.32763671875,4690.32763671875,7965,0.0,0.0
2008-04-22 00:00:00+07:00,4600.4169921875,4600.4169921875,4600.4169921875,4600.4169921875,31636,0.0,0.0
2008-04-23 00:00:00+07:00,4510.50634765625,4510.50634765625,4510.50634765625,4510.50634765625,74224,0.0,0.0
2008-04-24 00:00:00+07:00,4420.59619140625,4420.59619140625,4420.59619140625,4420.59619140625,116812,0.0,0.0
2008-04-25 00:00:00+07:00,4345.670975587126,4420.59619140625,4420.59619140625,4420.59619140625,594405,0.0,0.0
2008-04-28 00:00:00+07:00,4495.521484375,4495.521484375,4495.521484375,4495.521484375,13384,0.0,0.0
2008-04-29 00:00:00+07:00,4585.4326171875,4585.4326171875,4585.4326171875,4585.4326171875,456417,0.0,0.0
2008-05-05 00:00:00+07:00,4675.342450588882,4495.521484375,4495.521484375,4495.521484375,7908,0.0,0.0
2008-05-06 00:00:00+07:00,4585.4326171875,4585.4326171875,4585.4326171875,4585.4326171875,131839,0.0,0.0
2008-05-07 00:00:00+07:00,4600.4169921875,4600.4169921875,4600.4169921875,4600.4169921875,401114,0.0,0.0
2008-05-08 00:00:00+07:00,4510.50634765625,4510.50634765625,4510.50634765625,4510.50634765625,96127,0.0,0.0
2008-05-09 00:00:00+07:00,4420.59619140625,4420.59619140625,4420.59619140625,4420.59619140625,419306,0.0,0.0
2008-05-12 00:00:00+07:00,4345.6708984375,4345.6708984375,4345.6708984375,4345.6708984375,30420,0.0,0.0
2008-05-13 00:00:00+07:00,4270.74560546875,4270.74560546875,4270.74560546875,4270.74560546875,517747,0.0,0.0
