Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-17 00:00:00+07:00,62469.507045297374,62982.95504840941,61784.909707814666,61870.484375,5802800,0.0,0.0
2023-07-19 00:00:00+07:00,62041.636266787194,62469.509620351244,61956.06159607438,62127.2109375,3025100,0.0,0.0
2023-07-20 00:00:00+07:00,62127.2109375,62298.36027892562,61870.48692536157,62127.2109375,2600707,0.0,0.0
2023-07-21 00:00:00+07:00,62127.20306122449,62897.375,62041.62840136055,62897.375,3821822,0.0,0.0
2023-07-24 00:00:00+07:00,62897.390163255775,63325.2635657269,62726.24080226732,62982.96484375,2535331,0.0,0.0
2023-07-26 00:00:00+07:00,63667.54425,64352.141500000005,63581.96959375,64180.9921875,3189718,0.0,0.0
2023-07-28 00:00:00+07:00,64865.59445655685,66491.51305111434,64694.445130813954,66234.7890625,6143629,0.0,0.0
2023-08-03 00:00:00+07:00,63410.83099819215,63410.83099819215,62127.2109375,62127.2109375,2917624,2450.0,0.0
2023-08-04 00:00:00+07:00,62041.63059182363,62469.50390625001,61613.757277397264,62469.50390625,3165221,0.0,0.0
2023-08-07 00:00:00+07:00,62383.9210301235,64095.4140625,61870.47312041055,64095.4140625,5087933,0.0,0.0
2023-08-08 00:00:00+07:00,63924.27824559564,64095.42758494127,63239.680888213086,63753.12890625,3510526,0.0,0.0
2023-08-09 00:00:00+07:00,63753.12737794973,63753.12737794973,62298.358028385774,62555.08203125,3727162,0.0,0.0
2023-08-10 00:00:00+07:00,62555.08203125,63325.25403984268,62383.932696007185,62555.08203125,2813226,0.0,0.0
2023-08-11 00:00:00+07:00,62555.07636054422,62897.375,61956.0537414966,62897.375,2204332,0.0,0.0
2023-08-14 00:00:00+07:00,62811.8046875,62897.379353286786,62041.632695418935,62811.8046875,3366514,0.0,0.0
2023-08-15 00:00:00+07:00,62383.93404447115,62811.80739182692,62212.784705528844,62298.359375,2259703,0.0,0.0
2023-08-16 00:00:00+07:00,62298.358028385774,62897.38070173564,62041.63402552155,62555.08203125,2083904,0.0,0.0
2023-08-17 00:00:00+07:00,62555.09144127887,63753.13696819803,62383.94208029042,62982.96484375,4650904,0.0,0.0
2023-08-18 00:00:00+07:00,62897.383718451565,64009.85445088676,61699.33831429059,62726.234375,7106201,0.0,0.0
2023-08-21 00:00:00+07:00,62212.772569444445,63154.09375,62212.772569444445,62383.921875,3617708,0.0,0.0
2023-08-22 00:00:00+07:00,62640.658506705644,62640.658506705644,60843.59043479196,62212.78515625,3075108,0.0,0.0
2023-08-23 00:00:00+07:00,61956.0537414966,62982.949659863945,61271.45646258503,62897.375,4172801,0.0,0.0
2023-08-24 00:00:00+07:00,62897.37747866466,64095.42276397256,62469.50416248327,63924.2734375,5206002,0.0,0.0
2023-08-25 00:00:00+07:00,64437.712668975306,64437.712668975306,63581.966152787056,64095.4140625,3045401,0.0,0.0
2023-08-28 00:00:00+07:00,64180.99877647625,66833.8133925706,64180.99877647625,66662.6640625,6034900,0.0,0.0
2023-08-29 00:00:00+07:00,66320.36372537144,66405.9383882429,65207.893108042634,66234.7890625,4199801,0.0,0.0
2023-08-30 00:00:00+07:00,65892.49638496144,67176.11644440873,65464.623031812334,66577.09375,2659700,0.0,0.0
2023-08-31 00:00:00+07:00,66320.36973811054,67518.41512692801,65978.07105559125,66577.09375,4386000,0.0,0.0
2023-09-05 00:00:00+07:00,67176.11008700062,68887.60333762484,66833.81143687578,68545.3046875,6839901,0.0,0.0
2023-09-06 00:00:00+07:00,68545.31686523437,68545.31686523437,68031.86879882813,68459.7421875,2280401,0.0,0.0
2023-09-07 00:00:00+07:00,68374.15018671384,68459.72484276729,67261.67965801887,68031.8515625,3726700,0.0,0.0
2023-09-08 00:00:00+07:00,67775.14476562501,68545.31686523437,67689.57008789064,68459.7421875,2774901,0.0,0.0
2023-09-11 00:00:00+07:00,68459.72484276729,69401.04605935534,66405.93309748427,68031.8515625,4234900,0.0,0.0
2023-09-12 00:00:00+07:00,67603.99021248444,69058.75962212018,67004.96751439913,68716.4609375,2708500,0.0,0.0
2023-09-13 00:00:00+07:00,68117.42797882427,68716.45058667826,67347.25605444059,67689.5546875,2507600,0.0,0.0
2023-09-14 00:00:00+07:00,67176.10929628463,68459.72921914358,67090.53463476071,67946.28125,2660100,0.0,0.0
2023-09-15 00:00:00+07:00,67946.27690644654,69486.6207154088,67603.97828223271,68031.8515625,5614800,0.0,0.0
2023-09-18 00:00:00+07:00,67689.55556875792,68288.57818441064,67347.25693124207,67518.40625,1499600,0.0,0.0
2023-09-19 00:00:00+07:00,67176.10761248415,67518.40625,66234.78635931559,67518.40625,2571703,0.0,0.0
2023-09-20 00:00:00+07:00,67090.54342273308,67432.84211366539,66748.24473180076,67004.96875,2403202,0.0,0.0
2023-09-21 00:00:00+07:00,66833.81685697116,67004.96619591345,66149.21950120192,66748.2421875,2577902,0.0,0.0
2023-09-22 00:00:00+07:00,65978.06851814516,67004.96452620967,64865.59784274193,66320.3671875,4361903,0.0,0.0
2023-09-25 00:00:00+07:00,66063.63885309278,67176.10945554124,65635.76554445876,66405.9375,2795503,0.0,0.0
2023-09-26 00:00:00+07:00,66405.93630913273,66748.23494990144,65036.74174605782,65122.31640625,2634600,0.0,0.0
2023-09-27 00:00:00+07:00,65293.47130997063,65550.1953125,64009.85129732376,65550.1953125,2273300,0.0,0.0
2023-09-28 00:00:00+07:00,65122.32224473596,65379.04624832887,64009.8515625,64009.8515625,2034300,0.0,0.0
2023-09-29 00:00:00+07:00,64180.99572523585,65379.040978773584,63496.3984375,63496.3984375,1403900,0.0,0.0
2023-10-02 00:00:00+07:00,63496.407696759255,64694.45312499999,63496.407696759255,64694.453125,1304901,0.0,0.0
2023-10-03 00:00:00+07:00,63838.69797297297,64266.571283783785,63239.67533783784,63325.25,2013700,0.0,0.0
2023-10-04 00:00:00+07:00,62982.953461021505,63838.700111307124,62811.80413096438,63667.55078125,1177900,0.0,0.0
2023-10-05 00:00:00+07:00,63410.83053752579,63667.554547799176,62212.78515625,62212.78515625,2645700,0.0,0.0
2023-10-06 00:00:00+07:00,62212.77852299528,63496.3984375,62127.2038620283,63496.3984375,1327000,0.0,0.0
2023-10-09 00:00:00+07:00,63325.251335651286,63410.825999618384,62982.9526797829,63068.52734375,1621374,0.0,0.0
2023-10-10 00:00:00+07:00,63581.976116221434,64180.99877142137,63325.25212113575,63667.55078125,1123900,0.0,0.0
2023-10-11 00:00:00+07:00,63838.700111307124,64009.84944136425,63325.25212113575,63667.55078125,1898774,0.0,0.0
2023-10-12 00:00:00+07:00,63753.12831125828,64951.17367549669,63753.12831125828,64608.875,2534800,0.0,0.0
2023-10-13 00:00:00+07:00,64523.29510224275,65293.46705969657,64180.996454485496,64865.59375,1560000,0.0,0.0
2023-10-16 00:00:00+07:00,64266.569870969084,64865.59249293551,63924.27122984541,64352.14453125,1374400,0.0,0.0
2023-10-17 00:00:00+07:00,64437.72490182152,65122.32224473596,64009.8515625,64009.8515625,1595900,0.0,0.0
2023-10-18 00:00:00+07:00,64009.843792286876,64009.843792286876,61956.05201285521,63239.671875,2572400,0.0,0.0
2023-10-19 00:00:00+07:00,62811.7978160014,62811.7978160014,60672.43140537465,61100.3046875,4007700,0.0,0.0
2023-10-20 00:00:00+07:00,61014.73770314662,62041.63370937068,60073.416364107885,61870.484375,2371808,0.0,0.0
