Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-17 00:00:00+07:00,44532.614059117965,44532.614059117965,43629.604809253244,43914.765625,1439100,0.0,0.0
2023-07-19 00:00:00+07:00,43914.76913891921,44770.251654612446,43534.5546875,43534.5546875,1263100,0.0,0.0
2023-07-20 00:00:00+07:00,43534.55055443548,44199.92578125,43106.80933719758,44199.92578125,854300,0.0,0.0
2023-07-21 00:00:00+07:00,44247.457270745246,45150.466602801265,44247.457270745246,44960.359375,1561400,0.0,0.0
2023-07-24 00:00:00+07:00,45150.46285834195,46053.47211550878,44675.194828254134,46005.9453125,1262800,0.0,0.0
2023-07-26 00:00:00+07:00,44675.196792763156,45293.045259046055,44199.92874177632,45150.46484375,1280600,0.0,0.0
2023-07-28 00:00:00+07:00,44294.98064072327,45340.5703125,43867.23941136006,45340.5703125,1112200,0.0,0.0
2023-08-03 00:00:00+07:00,46101.00163863877,46196.05525026483,44770.25107587394,44865.3046875,1341300,0.0,0.0
2023-08-04 00:00:00+07:00,45625.73398109244,45625.73398109244,44865.30508140757,45245.51953125,712500,0.0,0.0
2023-08-07 00:00:00+07:00,46005.94324712644,46196.05045062696,45245.51443312434,45483.1484375,919600,0.0,0.0
2023-08-08 00:00:00+07:00,45483.153163069386,45910.894415386654,44770.25107587394,44865.3046875,863000,0.0,0.0
2023-08-09 00:00:00+07:00,44722.721945635894,44770.24874897876,43629.60546875,43629.60546875,1864200,0.0,0.0
2023-08-10 00:00:00+07:00,43677.13322124461,44437.56209125539,43677.13322124461,44057.34765625,1076000,0.0,0.0
2023-08-11 00:00:00+07:00,44294.9827603606,44485.08998250807,42869.178594254576,44152.40234375,614300,0.0,0.0
2023-08-14 00:00:00+07:00,44294.980884308505,44912.829330119675,44294.980884308505,44675.1953125,833300,0.0,0.0
2023-08-15 00:00:00+07:00,45388.099133743526,46196.05482512953,44960.3578853627,45863.3671875,1876600,0.0,0.0
2023-08-16 00:00:00+07:00,46100.99971367801,46100.99971367801,45102.93683327879,45388.09765625,593800,0.0,0.0
2023-08-17 00:00:00+07:00,45340.57358519066,45863.368458814446,44247.45703125,44247.45703125,1315200,0.0,0.0
2023-08-18 00:00:00+07:00,44199.92629546767,44247.45309793591,41158.2109375,41158.2109375,1749900,0.0,0.0
2023-08-21 00:00:00+07:00,40873.05078125,41823.58684593023,40112.62192950581,40873.05078125,798000,0.0,0.0
2023-08-22 00:00:00+07:00,41063.15881849315,41633.48046875,38876.92582584189,41633.48046875,946200,0.0,0.0
2023-08-23 00:00:00+07:00,41823.58959537572,42061.22362716763,41015.633887283235,41110.6875,362600,0.0,0.0
2023-08-24 00:00:00+07:00,41538.425955636165,42631.542428152905,41063.157924107145,42584.015625,652800,0.0,0.0
2023-08-25 00:00:00+07:00,42631.542428152905,42964.23005022322,41823.58677455357,42584.015625,612700,0.0,0.0
2023-08-28 00:00:00+07:00,42584.01750547046,43534.55361050328,42584.01750547046,43439.5,747800,0.0,0.0
2023-08-29 00:00:00+07:00,43724.66015625,44199.928201426635,43154.338502038045,43724.66015625,832700,0.0,0.0
2023-08-30 00:00:00+07:00,44009.81923024892,44294.98004599567,43059.28317775974,43914.765625,682200,0.0,0.0
2023-08-31 00:00:00+07:00,44104.872786458334,45625.73046875,44057.34598388672,45625.73046875,1656800,0.0,0.0
2023-09-05 00:00:00+07:00,46576.26519097222,46956.479600694445,45815.836371527774,46196.05078125,1420100,0.0,0.0
2023-09-06 00:00:00+07:00,46196.05078125,48382.283637152774,45625.729166666664,47907.015625,2047100,0.0,0.0
2023-09-07 00:00:00+07:00,48477.33723958333,48762.498046875,47907.015625,47907.015625,1147300,0.0,0.0
2023-09-08 00:00:00+07:00,47526.80376838235,50188.30477941177,47526.80376838235,48477.33984375,1033600,0.0,0.0
2023-09-11 00:00:00+07:00,49142.713808358436,49142.713808358436,47336.6953125,47336.6953125,1782700,0.0,0.0
2023-09-12 00:00:00+07:00,47431.74823880058,49332.8203125,46576.26580563584,49332.8203125,1197200,0.0,0.0
2023-09-13 00:00:00+07:00,49617.98533630371,49998.199783325195,47526.80587768555,48667.44921875,1040100,0.0,0.0
2023-09-14 00:00:00+07:00,48287.233562500005,48477.34078125,47431.751078125,47526.8046875,940400,0.0,0.0
2023-09-15 00:00:00+07:00,47526.80587768555,49427.87811279297,47146.59143066406,48667.44921875,885000,0.0,0.0
2023-09-18 00:00:00+07:00,49142.71509650735,49808.090349264705,47526.80376838235,48477.33984375,1013700,0.0,0.0
