Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-07-30 00:00:00+07:00,10729.1162109375,10729.1162109375,10192.66015625,10595.0029296875,3752429,0.0,0.0
2010-08-02 00:00:00+07:00,10595.0029296875,10595.0029296875,10460.888671875,10541.3564453125,1463894,0.0,0.0
2010-08-03 00:00:00+07:00,10675.470703125,10675.470703125,10541.3564453125,10568.1796875,932144,0.0,0.0
2010-08-04 00:00:00+07:00,10568.1796875,10568.1796875,10326.7744140625,10460.888671875,249781,0.0,0.0
2010-08-05 00:00:00+07:00,10434.0654296875,10434.0654296875,10246.306640625,10434.0654296875,309802,0.0,0.0
2010-08-06 00:00:00+07:00,10434.0654296875,10434.0654296875,10326.7744140625,10326.7744140625,288586,0.0,0.0
2010-08-09 00:00:00+07:00,10326.7744140625,10326.7744140625,10192.66015625,10192.66015625,339257,0.0,0.0
2010-08-10 00:00:00+07:00,9951.255859375,10192.66015625,9951.255859375,10165.837890625,242097,0.0,0.0
2010-08-11 00:00:00+07:00,10165.837890625,10165.837890625,10112.1923828125,10165.837890625,183751,0.0,0.0
2010-08-12 00:00:00+07:00,10165.837890625,10165.837890625,9709.8505859375,9709.8505859375,228787,0.0,0.0
2010-08-13 00:00:00+07:00,9709.8505859375,9790.318359375,9387.9765625,9736.6728515625,87041,0.0,0.0
2010-08-16 00:00:00+07:00,9736.6728515625,9978.078125,9736.6728515625,9924.4326171875,122159,0.0,0.0
2010-08-17 00:00:00+07:00,9924.4326171875,9924.4326171875,9870.787109375,9897.6103515625,180842,0.0,0.0
2010-08-18 00:00:00+07:00,9897.6103515625,9897.6103515625,9656.205078125,9870.787109375,195796,0.0,0.0
2010-08-19 00:00:00+07:00,9870.787109375,9870.787109375,9790.318359375,9817.1416015625,92187,0.0,0.0
2010-08-20 00:00:00+07:00,9817.1416015625,9817.1416015625,9656.205078125,9817.1416015625,123020,0.0,0.0
2010-08-23 00:00:00+07:00,9817.1416015625,9817.1416015625,9736.6728515625,9736.6728515625,123020,0.0,0.0
2010-08-24 00:00:00+07:00,9736.6728515625,9736.6728515625,9253.86328125,9253.86328125,722991,0.0,0.0
2010-08-25 00:00:00+07:00,9253.86328125,9253.86328125,8851.521484375,8851.521484375,443644,0.0,0.0
2010-08-26 00:00:00+07:00,8851.521484375,9119.7490234375,8422.3564453125,8583.29296875,388469,0.0,0.0
2010-08-27 00:00:00+07:00,8851.521484375,9012.4580078125,8717.4072265625,9012.4580078125,188637,0.0,0.0
2010-08-30 00:00:00+07:00,9387.9765625,9441.6220703125,9387.9765625,9441.6220703125,138117,0.0,0.0
2010-08-31 00:00:00+07:00,9522.0908203125,9602.5595703125,9441.6220703125,9602.5595703125,83874,0.0,0.0
2010-09-01 00:00:00+07:00,9656.205078125,9656.205078125,9602.5595703125,9602.5595703125,72872,0.0,0.0
2010-09-06 00:00:00+07:00,9790.318359375,9790.318359375,9602.5595703125,9656.205078125,71198,0.0,0.0
2010-09-07 00:00:00+07:00,9736.6728515625,9763.49609375,9602.5595703125,9602.5595703125,95805,0.0,0.0
2010-09-08 00:00:00+07:00,9656.205078125,9656.205078125,9522.0908203125,9522.0908203125,97298,0.0,0.0
2010-09-09 00:00:00+07:00,9575.736328125,9602.5595703125,9387.9765625,9387.9765625,132266,0.0,0.0
2010-09-10 00:00:00+07:00,9387.9765625,9387.9765625,9361.154296875,9361.154296875,59198,0.0,0.0
2010-09-13 00:00:00+07:00,9361.154296875,9361.154296875,8905.1669921875,8931.9892578125,114074,0.0,0.0
2010-09-14 00:00:00+07:00,8931.9892578125,9361.154296875,8931.9892578125,9361.154296875,258803,0.0,0.0
2010-09-15 00:00:00+07:00,9441.6220703125,9736.6728515625,9441.6220703125,9736.6728515625,202725,0.0,0.0
2010-09-16 00:00:00+07:00,9736.6728515625,9843.9638671875,9709.8505859375,9843.9638671875,487745,0.0,0.0
2010-09-17 00:00:00+07:00,9817.1416015625,9843.9638671875,9790.318359375,9843.9638671875,259395,0.0,0.0
2010-09-20 00:00:00+07:00,10273.12890625,10273.12890625,9843.9638671875,9897.6103515625,256043,0.0,0.0
2010-09-21 00:00:00+07:00,9870.787109375,9897.6103515625,9709.8505859375,9709.8505859375,146248,0.0,0.0
2010-09-22 00:00:00+07:00,9656.205078125,9763.49609375,9656.205078125,9683.02734375,92674,0.0,0.0
2010-09-23 00:00:00+07:00,9683.02734375,9683.02734375,9522.0908203125,9522.0908203125,343315,0.0,0.0
2010-09-24 00:00:00+07:00,9522.0908203125,9548.9140625,9334.3310546875,9334.3310546875,136962,0.0,0.0
2010-09-27 00:00:00+07:00,9387.9765625,9387.9765625,9280.685546875,9280.685546875,120706,0.0,0.0
2010-09-28 00:00:00+07:00,9307.5087890625,9414.7998046875,9307.5087890625,9361.154296875,96734,0.0,0.0
2010-09-29 00:00:00+07:00,9387.9765625,9387.9765625,9334.3310546875,9361.154296875,84654,0.0,0.0
2010-09-30 00:00:00+07:00,9387.9765625,9522.0908203125,9361.154296875,9387.9765625,78357,0.0,0.0
2010-10-01 00:00:00+07:00,9387.9765625,9468.4453125,9039.2802734375,9173.39453125,145092,0.0,0.0
2010-10-04 00:00:00+07:00,9173.39453125,9173.39453125,9092.92578125,9092.92578125,82568,0.0,0.0
2010-10-05 00:00:00+07:00,9092.92578125,9522.0908203125,8985.634765625,9173.39453125,164140,0.0,0.0
2010-10-06 00:00:00+07:00,9253.86328125,9414.7998046875,9253.86328125,9253.86328125,54342,0.0,0.0
2010-10-07 00:00:00+07:00,9253.86328125,9307.5087890625,9227.0400390625,9253.86328125,30597,0.0,0.0
2010-10-08 00:00:00+07:00,9253.86328125,9253.86328125,8851.521484375,9119.7490234375,108890,0.0,0.0
2010-10-11 00:00:00+07:00,9361.154296875,9361.154296875,8717.4072265625,9092.92578125,86112,0.0,0.0
2010-10-12 00:00:00+07:00,9119.7490234375,9119.7490234375,9039.2802734375,9066.103515625,61503,0.0,0.0
2010-10-13 00:00:00+07:00,9092.92578125,9092.92578125,9039.2802734375,9039.2802734375,59525,0.0,0.0
2010-10-14 00:00:00+07:00,9066.103515625,9092.92578125,9039.2802734375,9039.2802734375,65979,0.0,0.0
2010-10-15 00:00:00+07:00,9039.2802734375,9066.103515625,8985.634765625,9066.103515625,46218,0.0,0.0
2010-10-18 00:00:00+07:00,9066.103515625,9066.103515625,8931.9892578125,8931.9892578125,109859,0.0,0.0
2010-10-19 00:00:00+07:00,8958.8125,8958.8125,8851.521484375,8851.521484375,126375,0.0,0.0
