Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-24 00:00:00+07:00,11325.802734375,11325.802734375,11325.802734375,11325.802734375,10688080,0.0,0.0
2021-03-25 00:00:00+07:00,12112.70703125,12112.70703125,12112.70703125,12112.70703125,2845588,0.0,0.0
2021-03-26 00:00:00+07:00,12955.8193359375,12955.8193359375,12955.8193359375,12955.8193359375,1918779,0.0,0.0
2021-03-29 00:00:00+07:00,13855.138671875,13855.138671875,13489.7900390625,13855.138671875,7547393,0.0,0.0
2021-03-30 00:00:00+07:00,14810.666015625,14810.666015625,14754.4580078125,14810.666015625,3765155,0.0,0.0
2021-03-31 00:00:00+07:00,15822.3994140625,15822.3994140625,15288.4287109375,15822.3994140625,7363254,0.0,0.0
2021-04-01 00:00:00+07:00,15794.2958984375,15850.50390625,15232.2216796875,15850.50390625,6749098,0.0,0.0
2021-04-02 00:00:00+07:00,15569.4658203125,15878.607421875,15569.4658203125,15878.607421875,5320819,0.0,0.0
2021-04-05 00:00:00+07:00,15766.1923828125,15822.3994140625,15400.84375,15794.2958984375,2782723,0.0,0.0
2021-04-06 00:00:00+07:00,15738.0888671875,15738.0888671875,15344.63671875,15738.0888671875,3347772,0.0,0.0
2021-04-07 00:00:00+07:00,15738.0888671875,15738.0888671875,15457.0517578125,15738.0888671875,2149354,0.0,0.0
2021-04-08 00:00:00+07:00,15625.673828125,15625.673828125,15457.0517578125,15513.2587890625,1621310,0.0,0.0
2021-04-09 00:00:00+07:00,15176.013671875,15569.4658203125,15176.013671875,15569.4658203125,1700660,0.0,0.0
2021-04-12 00:00:00+07:00,15344.63671875,15569.4658203125,15176.013671875,15569.4658203125,1506736,0.0,0.0
2021-04-13 00:00:00+07:00,15232.2216796875,15457.0517578125,15232.2216796875,15344.63671875,771423,0.0,0.0
2021-04-14 00:00:00+07:00,15176.013671875,15316.5322265625,15063.599609375,15063.599609375,1031531,0.0,0.0
2021-04-15 00:00:00+07:00,14838.76953125,15176.013671875,14332.90234375,15176.013671875,2507491,0.0,0.0
2021-04-16 00:00:00+07:00,15176.013671875,15344.63671875,14894.9765625,15344.63671875,1021923,0.0,0.0
2021-04-19 00:00:00+07:00,15372.740234375,15457.0517578125,15232.2216796875,15457.0517578125,1577901,0.0,0.0
2021-04-20 00:00:00+07:00,15513.2587890625,15513.2587890625,15400.84375,15457.0517578125,2607123,0.0,0.0
2021-04-22 00:00:00+07:00,15344.63671875,15457.0517578125,15063.599609375,15457.0517578125,1296977,0.0,0.0
2021-04-23 00:00:00+07:00,15457.0517578125,15457.0517578125,14670.146484375,14670.146484375,1519188,0.0,0.0
2021-04-26 00:00:00+07:00,15176.013671875,15288.4287109375,14810.666015625,15063.599609375,1028330,0.0,0.0
2021-04-27 00:00:00+07:00,14108.072265625,15119.806640625,14108.072265625,15119.806640625,1254812,0.0,0.0
2021-04-28 00:00:00+07:00,15063.599609375,15147.91015625,14613.939453125,15063.599609375,1506023,0.0,0.0
2021-04-29 00:00:00+07:00,14670.146484375,15147.91015625,14670.146484375,15091.703125,2134766,0.0,0.0
